VAL_PIEZO,Valori,Caratteristiche Fisiche,True,True,True

VOLUME,Volume,Caratteristiche Fisiche,True,True,True

VOL_,Volume,Caratteristiche Fisiche,True,True,True

D_AFFIDABILITA,Affidabilita,Dettagli,True,True,True

D_AFFIDABILITA,Affidabilita,Dettagli,True,True,True

D_AFFIDABILITA,Affidabilita,Dettagli,True,True,True

A_,Affidabilita,Dettagli,True,True,True

ANNOTAZIONI,Annotazioni,Dettagli,True,True,True

COSTO_ACQUISTO,Costo,Dettagli,True,True,True

COSTO_DISMISSIONE,Costo,Dettagli,True,True,True

COSTO_INSTALLAZIONE,Costo,Dettagli,True,True,True

COSTO_MANUTENZIONE,Costo,Dettagli,True,True,True

COSTO,Costo,Dettagli,True,True,True

DURATA_P,Data e Ora,Dettagli,False,True,True

DURATION,Data e Ora,Dettagli,False,True,True

D_PERIODICITA,Data e Ora,Dettagli,False,True,True

